"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107"
0,0.133154761904762,0.221428571428571,0.34202380952381,0.349464285714286,0.416428571428571,0.695892857142857,0.783630952380952,0.735238095238095,0.730119047619048,0.787142857142857,0.775059523809524,0.72764880952381,0.719940476190476,0.753690476190476,0.778690476190476,0.757261904761905,0.828690476190476,0.819345238095238,0.80577380952381,0.863214285714286,0.820052655677656,0.805763888888889,0.861607142857143,0.828700128700129,0.804107142857143,0.849591836734694,0.836785714285714,0.893869047619048,0.895604395604396,0.908127983127983,0.909940476190476,0.895446950710109,0.886845238095238,0.89202380952381,0.85202380952381,0.878898809523809,0.873690476190476,0.891488095238095,0.890119047619048,0.883065476190476,0.853998778998779,0.88992673992674,0.9175,0.899464285714286,0.893065476190476,0.904136904761905,0.94452380952381,0.908095238095238,0.936845238095238,0.884523809523809,0.899246031746032,0.909285714285714,0.854880952380952,0.842619047619048,0.890022675736961,0.897123015873016,0.909345238095238,0.917202380952381,0.936190476190476,0.911607142857143,0.925357142857143,0.932678571428571,0.86109126984127,0.880674603174603,0.902440476190476,0.917567567567568,0.887907268170426,0.878998778998779,0.867460317460317,0.915079365079365,0.917857142857143,0.896428571428571,0.868531746031746,0.885575396825397,0.898948412698413,0.888333333333333,0.93687074829932,0.910535714285714,0.901333774250441,0.931746031746032,0.94678267638794,0.858294930875576,0.8682208994709,0.876607142857143,0.832797619047619,0.925749559082892,0.928342490842491,0.916025641025641,0.869352869352869,0.866920194003527,0.860316429602144,0.894584500466853,0.91202380952381,0.829583333333333,0.87202380952381,0.918614718614719,0.95760582010582,0.942261904761905,0.888400488400488,0.885578231292517,0.878056628056628,0.874965986394558,0.931818181818182,0.90452380952381,0.930833333333333,0.86452380952381
0.133154761904762,0,0.170416666666667,0.306875,0.298452380952381,0.407440476190476,0.687023809523809,0.752797619047619,0.709404761904762,0.701904761904762,0.746785714285714,0.748630952380952,0.718660714285714,0.695535714285714,0.734166666666667,0.76,0.745416666666667,0.804761904761905,0.7975,0.79,0.870505952380952,0.823177655677656,0.804097222222222,0.859583333333333,0.809362934362934,0.820178571428571,0.858503401360544,0.81875,0.891785714285714,0.910866910866911,0.901534576534577,0.913511904761905,0.89312865497076,0.87,0.89,0.829940476190476,0.872470238095238,0.867261904761905,0.88827380952381,0.87202380952381,0.865386904761905,0.847649572649573,0.876068376068376,0.901845238095238,0.903244047619048,0.874494047619048,0.888125,0.923690476190476,0.888958333333333,0.919136904761905,0.860625,0.908263888888889,0.90452380952381,0.84625,0.8375,0.888888888888889,0.896527777777778,0.912916666666667,0.913035714285714,0.931369047619048,0.913928571428571,0.919702380952381,0.925833333333333,0.861805555555556,0.873055555555556,0.907440476190476,0.915765765765766,0.895802005012531,0.883333333333333,0.861538461538462,0.912332112332112,0.902083333333333,0.887142857142857,0.860525793650794,0.865396825396825,0.889126984126984,0.878367346938775,0.924727891156463,0.883690476190476,0.889759700176367,0.936210317460317,0.948317764107238,0.849462365591398,0.884027777777778,0.884940476190476,0.828928571428571,0.925749559082892,0.916437728937729,0.895421245421245,0.88968253968254,0.871582892416226,0.877527313955885,0.91687675070028,0.902916666666667,0.804166666666667,0.867261904761905,0.909090909090909,0.946494708994709,0.952513227513228,0.892307692307692,0.909727891156463,0.881981981981982,0.888571428571429,0.938574938574939,0.89625,0.925833333333333,0.8675
0.221428571428571,0.170416666666667,0,0.257916666666667,0.335833333333333,0.427083333333333,0.706607142857143,0.775714285714286,0.729107142857143,0.717083333333333,0.764523809523809,0.78375,0.730565476190476,0.712648809523809,0.759583333333333,0.770416666666667,0.73,0.800178571428571,0.787916666666667,0.76625,0.860119047619048,0.836094322344322,0.810208333333333,0.875,0.83011583011583,0.807678571428571,0.873741496598639,0.843333333333333,0.917261904761905,0.922405372405372,0.916919191919192,0.910595238095238,0.903947368421053,0.885208333333333,0.881666666666667,0.855803571428571,0.875982142857143,0.870982142857143,0.90702380952381,0.899553571428571,0.897053571428571,0.857661782661783,0.908547008547009,0.904583333333333,0.897767857142857,0.884315476190476,0.878541666666667,0.919940476190476,0.892916666666667,0.916011904761905,0.880208333333333,0.911597222222222,0.908482142857143,0.860833333333333,0.8575,0.91547619047619,0.907361111111111,0.917708333333333,0.926607142857143,0.936666666666667,0.906845238095238,0.913482142857143,0.917916666666667,0.851805555555556,0.861805555555556,0.888869047619048,0.908333333333333,0.885964912280702,0.882051282051282,0.870940170940171,0.917246642246642,0.933333333333333,0.907142857142857,0.86969246031746,0.875009920634921,0.884156746031746,0.902687074829932,0.937619047619048,0.893690476190476,0.893386243386243,0.927628968253968,0.944151097440571,0.839784946236559,0.884027777777778,0.881607142857143,0.833095238095238,0.930687830687831,0.908470695970696,0.905998168498168,0.887973137973138,0.879916225749559,0.870225726654298,0.898704481792717,0.9025,0.819791666666667,0.862916666666667,0.928282828282828,0.968518518518519,0.943452380952381,0.897008547008547,0.899047619047619,0.874774774774775,0.885714285714286,0.933579033579034,0.895833333333333,0.916666666666667,0.85625
0.34202380952381,0.306875,0.257916666666667,0,0.278720238095238,0.376755952380952,0.700565476190476,0.808422619047619,0.771428571428571,0.744136904761905,0.79327380952381,0.7775,0.693660714285714,0.712619047619048,0.746458333333333,0.765625,0.732916666666667,0.772678571428571,0.764791666666667,0.761666666666667,0.868035714285714,0.835260989010989,0.796775793650794,0.863125,0.837162162162162,0.818720238095238,0.853707482993197,0.833125,0.920952380952381,0.89459706959707,0.912451437451437,0.898650793650794,0.867909356725146,0.895416666666667,0.865208333333333,0.852470238095238,0.878303571428571,0.87702380952381,0.919315476190476,0.905535714285714,0.893482142857143,0.881166056166056,0.904029304029304,0.918095238095238,0.900059523809524,0.884732142857143,0.883541666666667,0.936369047619048,0.896190476190476,0.927261904761905,0.862083333333333,0.881111111111111,0.911815476190476,0.8575,0.860208333333333,0.901190476190476,0.901111111111111,0.923125,0.903065476190476,0.935178571428571,0.911011904761905,0.919553571428571,0.926458333333333,0.868680555555556,0.870972222222222,0.89625,0.910135135135135,0.882017543859649,0.881623931623932,0.871367521367521,0.928785103785104,0.934583333333333,0.907420634920635,0.861359126984127,0.873621031746032,0.903621031746032,0.912721088435374,0.938333333333333,0.905595238095238,0.881404320987654,0.92921626984127,0.949069643806486,0.86747311827957,0.886342592592593,0.88264880952381,0.860625,0.944620811287478,0.885393772893773,0.856456043956044,0.890923890923891,0.872630070546737,0.891948051948052,0.904831932773109,0.906041666666667,0.849583333333333,0.889791666666667,0.915656565656566,0.956481481481481,0.938359788359788,0.883333333333333,0.914489795918367,0.905855855855856,0.92452380952381,0.941687141687142,0.885833333333333,0.917916666666667,0.891458333333333
0.349464285714286,0.298452380952381,0.335833333333333,0.278720238095238,0,0.412916666666667,0.749404761904762,0.798422619047619,0.755119047619048,0.735892857142857,0.765119047619048,0.728452380952381,0.726339285714286,0.698392857142857,0.705595238095238,0.712261904761905,0.744761904761905,0.804940476190476,0.798928571428571,0.786428571428571,0.844047619047619,0.816414835164835,0.783650793650794,0.846011904761905,0.853989703989704,0.813511904761905,0.863469387755102,0.840674603174603,0.912559523809524,0.905067155067155,0.897444222444222,0.900833333333333,0.874310776942356,0.860595238095238,0.9125,0.885595238095238,0.889970238095238,0.892440476190476,0.912678571428571,0.91327380952381,0.895416666666667,0.888431013431013,0.904273504273504,0.889761904761905,0.891309523809524,0.859791666666667,0.896666666666667,0.931607142857143,0.897261904761905,0.921607142857143,0.875119047619048,0.90452380952381,0.919047619047619,0.84952380952381,0.86202380952381,0.872108843537415,0.878373015873016,0.922261904761905,0.918214285714286,0.913630952380952,0.888630952380952,0.903095238095238,0.898511904761905,0.871507936507937,0.88484126984127,0.910714285714286,0.902895752895753,0.846177944862155,0.859096459096459,0.887576312576313,0.92985347985348,0.9075,0.932380952380952,0.888353174603175,0.891646825396825,0.877430555555556,0.899965986394558,0.964761904761905,0.887380952380952,0.88777557319224,0.912772817460317,0.940266385661123,0.859677419354839,0.867063492063492,0.885595238095238,0.858511904761905,0.938800705467372,0.914514652014652,0.913186813186813,0.897374847374847,0.867416225749559,0.894453720882292,0.910714285714286,0.911785714285714,0.859583333333333,0.889702380952381,0.926262626262626,0.943981481481482,0.925099206349206,0.874908424908425,0.893673469387755,0.884362934362934,0.911156462585034,0.936966186966187,0.890119047619048,0.914285714285714,0.866011904761905
0.416428571428571,0.407440476190476,0.427083333333333,0.376755952380952,0.412916666666667,0,0.715982142857143,0.802410714285714,0.775773809523809,0.756071428571429,0.761130952380952,0.750892857142857,0.689613095238095,0.678214285714286,0.699583333333333,0.737916666666667,0.713095238095238,0.779464285714286,0.776845238095238,0.77875,0.836369047619048,0.829803113553114,0.798025793650794,0.838928571428571,0.821042471042471,0.835744047619048,0.888707482993197,0.863273809523809,0.870238095238095,0.887973137973138,0.892082917082917,0.877956349206349,0.8734335839599,0.889583333333333,0.89077380952381,0.874523809523809,0.849315476190476,0.886428571428571,0.91327380952381,0.881369047619048,0.861994047619048,0.886050061050061,0.882905982905983,0.894761904761905,0.890119047619048,0.890714285714286,0.898303571428571,0.929940476190476,0.919345238095238,0.922261904761905,0.876785714285714,0.895456349206349,0.914345238095238,0.853452380952381,0.84452380952381,0.879705215419501,0.894444444444444,0.892916666666667,0.893690476190476,0.943690476190476,0.899285714285714,0.91264880952381,0.922083333333333,0.86531746031746,0.903650793650794,0.902380952380952,0.921814671814672,0.855639097744361,0.848229548229548,0.891575091575092,0.904395604395604,0.925773809523809,0.895912698412698,0.886845238095238,0.890714285714286,0.8925,0.919863945578231,0.910918367346939,0.914464285714286,0.895227072310406,0.932614087301587,0.937164881901724,0.85,0.89973544973545,0.883095238095238,0.875982142857143,0.909435626102293,0.916376678876679,0.923809523809524,0.892205942205942,0.897773368606702,0.877368583797155,0.930322128851541,0.925595238095238,0.883482142857143,0.924702380952381,0.925974025974026,0.933796296296296,0.945535714285714,0.911050061050061,0.894421768707483,0.907335907335907,0.910204081632653,0.937674037674038,0.897857142857143,0.917202380952381,0.895
0.695892857142857,0.687023809523809,0.706607142857143,0.700565476190476,0.749404761904762,0.715982142857143,0,0.64360119047619,0.612440476190476,0.630178571428571,0.661309523809524,0.672738095238095,0.756547619047619,0.797083333333333,0.785773809523809,0.79702380952381,0.817380952380952,0.817976190476191,0.842202380952381,0.821577380952381,0.832589285714286,0.822035256410256,0.872003968253968,0.873809523809524,0.875514800514801,0.893035714285714,0.891156462585034,0.837589285714286,0.914166666666667,0.866636141636142,0.910031635031635,0.912242063492063,0.872869674185464,0.891696428571429,0.885357142857143,0.858829365079365,0.880803571428571,0.871875,0.903333333333333,0.881994047619048,0.868660714285714,0.877899877899878,0.885989010989011,0.915416666666667,0.90297619047619,0.900833333333333,0.883720238095238,0.900446428571429,0.894642857142857,0.916755952380952,0.876904761904762,0.874464285714286,0.88860119047619,0.896458333333333,0.856845238095238,0.892233560090703,0.892728174603175,0.889404761904762,0.875416666666667,0.937589285714286,0.905416666666667,0.902857142857143,0.890892857142857,0.882003968253968,0.88140873015873,0.909821428571429,0.939124839124839,0.936591478696742,0.923412698412698,0.911477411477411,0.929578754578755,0.944047619047619,0.9025,0.903779761904762,0.89639880952381,0.931240079365079,0.931326530612245,0.900544217687075,0.906309523809524,0.886100088183422,0.913268849206349,0.926293005240374,0.862327188940092,0.911441798941799,0.884375,0.914613095238095,0.936331569664903,0.936034798534799,0.940796703296703,0.873249898249898,0.905026455026455,0.869691816120388,0.918090569561158,0.870476190476191,0.830357142857143,0.919583333333333,0.933549783549784,0.941633597883598,0.936044973544974,0.948656898656899,0.907176870748299,0.911550836550837,0.869285714285714,0.929492804492804,0.908869047619048,0.89125,0.905119047619048
0.783630952380952,0.752797619047619,0.775714285714286,0.808422619047619,0.798422619047619,0.802410714285714,0.64360119047619,0,0.404375,0.559077380952381,0.540535714285714,0.619702380952381,0.814017857142857,0.817172619047619,0.753035714285714,0.769494047619048,0.832827380952381,0.847202380952381,0.878869047619048,0.866339285714286,0.888541666666667,0.84558836996337,0.898680555555556,0.887827380952381,0.878667953667954,0.875327380952381,0.890374149659864,0.82889880952381,0.881547619047619,0.858455433455433,0.887756687756688,0.896607142857143,0.855273600668338,0.856994047619048,0.905982142857143,0.868799603174603,0.87235119047619,0.873214285714286,0.916339285714286,0.894434523809524,0.929880952380952,0.871275946275946,0.877869352869353,0.882202380952381,0.854851190476191,0.861309523809524,0.873035714285714,0.862619047619048,0.863511904761905,0.88702380952381,0.850297619047619,0.88234126984127,0.898690476190476,0.91264880952381,0.931190476190476,0.916156462585034,0.897063492063492,0.921398809523809,0.867827380952381,0.911994047619048,0.904255952380952,0.874375,0.897619047619048,0.857787698412698,0.852371031746032,0.909940476190476,0.908912483912484,0.905263157894737,0.914387464387464,0.886904761904762,0.92967032967033,0.914315476190476,0.87797619047619,0.911160714285714,0.879712301587302,0.905555555555556,0.907585034013605,0.925374149659864,0.885238095238095,0.890828924162257,0.916728670634921,0.947483291562239,0.89615975422427,0.889748677248677,0.903353174603175,0.898720238095238,0.912654320987654,0.938141025641026,0.913186813186813,0.9001221001221,0.875231481481481,0.897391259534117,0.912698412698413,0.849553571428571,0.907470238095238,0.924494047619048,0.873989898989899,0.916369047619048,0.924007936507937,0.933089133089133,0.874931972789116,0.889317889317889,0.881156462585034,0.922039897039897,0.863065476190476,0.878958333333333,0.928869047619048
0.735238095238095,0.709404761904762,0.729107142857143,0.771428571428571,0.755119047619048,0.775773809523809,0.612440476190476,0.404375,0,0.337797619047619,0.468630952380952,0.509107142857143,0.78,0.78922619047619,0.737440476190476,0.760833333333333,0.793809523809524,0.803392857142857,0.825892857142857,0.816190476190476,0.832916666666667,0.802362637362637,0.897450396825397,0.898988095238095,0.86981981981982,0.854404761904762,0.869523809523809,0.829880952380952,0.851547619047619,0.864407814407814,0.871742146742147,0.915952380952381,0.877151211361738,0.836934523809524,0.883571428571429,0.877757936507937,0.874345238095238,0.877738095238095,0.894047619047619,0.911845238095238,0.925386904761905,0.868772893772894,0.872771672771673,0.891011904761905,0.847410714285714,0.86360119047619,0.882291666666667,0.878154761904762,0.882619047619048,0.898392857142857,0.873690476190476,0.881150793650794,0.889702380952381,0.904464285714286,0.918154761904762,0.935600907029478,0.892698412698413,0.896488095238095,0.879345238095238,0.90547619047619,0.893571428571429,0.894166666666667,0.891964285714286,0.88422619047619,0.880357142857143,0.889583333333333,0.898326898326898,0.872932330827068,0.901709401709402,0.865445665445665,0.923809523809524,0.910357142857143,0.90515873015873,0.909464285714286,0.859087301587302,0.870337301587302,0.896360544217687,0.92030612244898,0.88,0.881580687830688,0.917956349206349,0.949957279562543,0.870583717357911,0.888624338624339,0.902638888888889,0.86672619047619,0.908818342151675,0.919139194139194,0.903021978021978,0.871876271876272,0.848412698412698,0.870996701710987,0.902474323062558,0.865952380952381,0.850744047619048,0.909821428571429,0.872077922077922,0.921560846560847,0.92473544973545,0.90964590964591,0.88312925170068,0.881531531531532,0.87843537414966,0.938920088920089,0.895416666666667,0.891845238095238,0.916845238095238
0.730119047619048,0.701904761904762,0.717083333333333,0.744136904761905,0.735892857142857,0.756071428571429,0.630178571428571,0.559077380952381,0.337797619047619,0,0.463333333333333,0.522261904761905,0.751160714285714,0.749464285714286,0.753720238095238,0.752083333333333,0.77827380952381,0.785773809523809,0.812857142857143,0.821428571428571,0.840892857142857,0.819803113553114,0.877123015873016,0.890535714285714,0.863191763191763,0.846517857142857,0.884013605442177,0.841428571428571,0.886547619047619,0.888400488400488,0.898970473970474,0.894246031746032,0.909586466165413,0.813988095238095,0.911607142857143,0.869107142857143,0.864910714285714,0.871369047619048,0.890297619047619,0.878571428571429,0.924732142857143,0.872802197802198,0.893040293040293,0.896011904761905,0.851845238095238,0.860863095238095,0.872857142857143,0.876547619047619,0.890595238095238,0.899702380952381,0.882857142857143,0.894206349206349,0.915535714285714,0.870416666666667,0.91202380952381,0.93843537414966,0.884444444444444,0.904107142857143,0.884345238095238,0.88202380952381,0.891607142857143,0.863244047619048,0.895357142857143,0.90109126984127,0.891507936507936,0.88577380952381,0.921364221364221,0.901065162907268,0.924114774114774,0.881135531135531,0.932417582417582,0.93875,0.911666666666667,0.920218253968254,0.899712301587302,0.862876984126984,0.912482993197279,0.92547619047619,0.908244047619048,0.875165343915344,0.928918650793651,0.924779752411331,0.858218125960061,0.900661375661376,0.908353174603175,0.853303571428571,0.909876543209877,0.925091575091575,0.924313186813187,0.887545787545788,0.87010582010582,0.861540919398062,0.904260037348273,0.895595238095238,0.870565476190476,0.872261904761905,0.93030303030303,0.926587301587302,0.924603174603175,0.9501221001221,0.871632653061225,0.880630630630631,0.848095238095238,0.934672984672985,0.913928571428571,0.889880952380952,0.925595238095238
